Name,Country,Matches Participated,Average D_Score,D_Score Variance,Average E_Score,E_Score Variance,Average Penalty,Penalty Variance,Mean,Std,Apparatus_FX,Apparatus_HB,Apparatus_PB,Apparatus_PH,Apparatus_SR,Apparatus_VT
KUMSIRIRATN ITTIRIT,THA,3,4.6000000000000005,0.019999999999999976,6.277666666666666,2.581464222222222,0.0,0.0,10.877667,1.740804,1,0,0,0,0,0
KUMSIRIRATN ITTIRIT,THA,2,2.85,0.12250000000000007,7.583,0.0024999999999999823,1.5,2.25,8.933,1.2,0,1,0,0,0,0
KUMSIRIRATN ITTIRIT,THA,3,3.8666666666666667,0.008888888888888906,7.677333333333333,0.37506422222222224,0.0,0.0,11.544,0.533582,0,0,1,0,0,0
KUMSIRIRATN ITTIRIT,THA,3,3.766666666666667,0.16222222222222207,4.489,0.764442,0.09999999999999999,0.02,8.155667,1.022741,0,0,0,1,0,0
KUMSIRIRATN ITTIRIT,THA,3,4.1000000000000005,0.020000000000000035,7.899666666666666,0.06873355555555559,0.0,0.0,11.999667,0.339806,0,0,0,0,1,0
KUNZ ALEXANDER,GER,5,5.659999999999999,0.042400000000000035,7.663200000000001,0.058736959999999984,0.22000000000000003,0.005599999999999999,13.1032,0.380318,1,0,0,0,0,0
KUNZ ALEXANDER,GER,5,4.840000000000001,0.054399999999999935,7.4998000000000005,0.3052489599999999,0.0,0.0,12.3398,0.715252,0,1,0,0,0,0
KUNZ ALEXANDER,GER,4,5.2,0.0,7.829,0.26867300000000016,0.0,0.0,13.029,0.518338,0,0,1,0,0,0
KUNZ ALEXANDER,GER,4,4.275,0.0918750000000001,8.05825,0.11012918749999981,0.0,0.0,12.33325,0.426166,0,0,0,1,0,0
KUNZ ALEXANDER,GER,5,4.56,0.006399999999999956,8.4232,0.09779735999999989,0.0,0.0,12.9832,0.38912,0,0,0,0,1,0
KUNZ ALEXANDER,GER,8,5.15,0.017500000000000033,8.424750000000001,0.26279593749999974,0.05,0.010000000000000002,13.52475,0.591817,0,0,0,0,0,1
KURBANOV NARIMAN,KAZ,31,6.258064516129032,0.0798543184183142,8.456709677419356,0.3720960124869927,0.0,0.0,14.714774,0.675768,0,0,0,1,0,0
KUZMICKAS TOMAS,LTU,6,4.966666666666667,0.022222222222222202,7.802666666666667,0.08937255555555544,0.049999999999999996,0.012500000000000002,12.719333,0.391714,1,0,0,0,0,0
KUZMICKAS TOMAS,LTU,9,4.7444444444444445,0.0024691358024691184,8.088666666666667,0.07983711111111108,0.0,0.0,12.833111,0.284728,0,1,0,0,0,0
KUZMICKAS TOMAS,LTU,9,4.988888888888889,0.02543209876543209,7.977666666666666,0.6003308888888887,0.0,0.0,12.966556,0.737188,0,0,1,0,0,0
KUZMICKAS TOMAS,LTU,5,4.42,0.03359999999999992,7.126599999999999,0.47371023999999967,0.0,0.0,11.5466,0.625785,0,0,0,1,0,0
KUZMICKAS TOMAS,LTU,3,4.1,0.0,8.355333333333332,0.05959022222222208,0.0,0.0,12.455333,0.244113,0,0,0,0,1,0
KUZMICKAS TOMAS,LTU,3,4.533333333333333,0.14222222222222217,8.688666666666668,0.11599022222222212,0.03333333333333333,0.002222222222222223,13.188667,0.150082,0,0,0,0,0,1
KYRIAKOU NEOFYTOS,CYP,5,5.28,0.005600000000000003,8.1864,0.07988183999999984,0.0,0.0,13.4664,0.272578,1,0,0,0,0,0
KYRIAKOU NEOFYTOS,CYP,5,5.12,0.053600000000000016,7.412999999999999,0.7980356000000002,0.0,0.0,12.533,0.980733,0,1,0,0,0,0
KYRIAKOU NEOFYTOS,CYP,13,5.046153846153847,0.037869822485207164,8.958692307692306,0.07960836686390536,0.038461538461538464,0.006982248520710055,13.966385,0.471627,0,0,0,0,0,1
KYRIAKOU NEOFYTOS,CYP,2,4.4,0.0399999999999999,8.216000000000001,0.0024999999999999823,0.0,0.0,12.616,0.250002,0,0,1,0,0,0
KYRIAKOU NEOFYTOS,CYP,2,4.15,0.0025000000000000265,7.6665,0.054522250000000126,0.0,0.0,11.8165,0.183503,0,0,0,1,0,0
LAN XINGYU,CHN,9,6.377777777777777,0.0017283950617284136,8.78488888888889,0.025198987654320958,0.05555555555555555,0.024691358024691357,15.107111,0.275116,0,0,0,0,1,0
LAN XINGYU,CHN,5,5.88,0.02560000000000001,8.059800000000001,0.4064373599999998,0.0,0.0,13.9398,0.63755,0,0,1,0,0,0
LAN XINGYU,CHN,3,5.433333333333334,0.0022222222222222066,7.799666666666667,0.24081488888888916,0.06666666666666667,0.0022222222222222222,13.166333,0.521424,1,0,0,0,0,0
LAN XINGYU,CHN,4,5.625,0.03687500000000002,7.6415,0.4183667500000001,0.0,0.0,13.2665,0.742609,0,0,0,1,0,0
LAN XINGYU,CHN,2,5.6,0.0,8.8665,0.0011222500000000056,0.0,0.0,14.4665,0.033515,0,0,0,0,0,1
LANGENEGGER FLORIAN,SUI,7,5.528571428571429,0.019183673469387704,8.080714285714286,0.3313139183673469,0.028571428571428574,0.002040816326530612,13.580714,0.740618,1,0,0,0,0,0
LANGENEGGER FLORIAN,SUI,7,4.985714285714286,0.12122448979591849,8.199571428571428,0.18479053061224485,0.0,0.0,13.185286,0.607245,0,0,0,1,0,0
LANGENEGGER FLORIAN,SUI,7,4.6571428571428575,0.005306122448979613,8.330714285714285,0.04333134693877567,0.0,0.0,12.987857,0.186125,0,0,0,0,1,0
LANGENEGGER FLORIAN,SUI,7,5.2,0.0,8.937857142857142,0.18577012244897934,0.07142857142857142,0.0020408163265306124,14.066429,0.44714,0,0,0,0,0,1
LANGENEGGER FLORIAN,SUI,5,4.62,0.021599999999999973,8.3498,0.017993359999999937,0.0,0.0,12.9698,0.18858,0,1,0,0,0,0
LANGENEGGER FLORIAN,SUI,5,5.46,0.002399999999999983,8.256199999999998,0.06817295999999975,0.0,0.0,13.7162,0.231927,0,0,1,0,0,0
LARRAHONDO JUAN,COL,3,5.5,0.0,8.055333333333333,0.03292355555555571,0.09999999999999999,0.02,13.455333,0.252965,1,0,0,0,0,0
LARRAHONDO JUAN,COL,2,4.3,0.0,7.2665,0.11122224999999994,0.0,0.0,11.5665,0.333501,0,0,0,0,1,0
LARRAHONDO JUAN,COL,8,5.300000000000001,0.02999999999999992,8.637374999999999,0.2952837343749999,0.1375,0.017343749999999998,13.799875,0.616122,0,0,0,0,0,1
LASIC ELLIS IAN,USA,8,5.6625,0.009843749999999988,7.9665,0.2809167499999997,0.0,0.0,13.629,0.604813,1,0,0,0,0,0
LASIC ELLIS IAN,USA,8,5.1875,0.07609374999999999,7.8645,0.3313245000000001,0.0,0.0,13.052,0.429047,0,1,0,0,0,0
LASIC ELLIS IAN,USA,7,5.5,0.0657142857142857,8.266571428571428,0.19364767346938772,0.0,0.0,13.766571,0.533016,0,0,1,0,0,0
LASIC ELLIS IAN,USA,7,5.242857142857143,0.15673469387755104,8.023714285714286,0.12123134693877546,0.0,0.0,13.266571,0.424119,0,0,0,1,0,0
LASIC ELLIS IAN,USA,8,5.0625,0.004843749999999996,8.672875,0.05261285937499993,0.0,0.0,13.735375,0.186006,0,0,0,0,1,0
LASIC ELLIS IAN,USA,5,5.12,0.025600000000000046,8.610000000000001,0.2114000000000003,0.08,0.013599999999999998,13.65,0.401249,0,0,0,0,0,1
LEE DANIEL,JEY,2,5.1,0.0,7.675,0.005625000000000027,0.0,0.0,12.775,0.075007,1,0,0,0,0,0
LEE DANIEL,JEY,2,4.6,0.0399999999999999,8.05,0.1599999999999996,0.0,0.0,12.65,0.600001,0,1,0,0,0,0
LEE DANIEL,JEY,2,5.1,0.0,8.7,0.04000000000000007,0.0,0.0,13.8,0.200002,0,0,1,0,0,0
LEE DANIEL,JEY,2,3.9,0.0,8.275,0.07562500000000019,0.0,0.0,12.175,0.275002,0,0,0,1,0,0
LEE DANIEL,JEY,3,4.6,0.0,8.433333333333334,0.035555555555555306,0.0,0.0,13.033333,0.188564,0,0,0,0,1,0
LEE DANIEL,JEY,2,5.2,0.0,9.05,0.010000000000000106,0.0,0.0,14.25,0.100005,0,0,0,0,0,1
LEE JUNGHYO,KOR,5,5.0200000000000005,0.025599999999999918,7.933,0.17638240000000002,0.0,0.0,12.953,0.325551,0,1,0,0,0,0
LEE JUNGHYO,KOR,6,5.483333333333333,0.001388888888888879,8.016333333333332,0.2386742222222222,0.0,0.0,13.499667,0.483675,0,0,1,0,0,0
LEE JUNGHYO,KOR,7,5.471428571428571,0.13918367346938773,7.490428571428571,1.0093751020408164,0.0,0.0,12.961857,1.138313,0,0,0,1,0,0
LEE JUNGHYO,KOR,8,5.2875,0.031093749999999958,8.012375,0.3164747343749997,0.0,0.0,13.299875,0.647093,0,0,0,0,1,0
LEE JUNGHYO,KOR,2,5.4,0.0,8.1995,0.11122224999999994,0.1,0.010000000000000002,13.4995,0.433501,1,0,0,0,0,0
LEGARE CHARLES ETIENNE,CAN,3,4.866666666666667,0.0022222222222222456,8.083333333333334,0.023888888888888977,0.0,0.0,12.95,0.108017,0,1,0,0,0,0
LEGARE CHARLES ETIENNE,CAN,2,5.25,0.0024999999999999823,7.025,0.05062500000000004,0.0,0.0,12.275,0.175003,0,0,1,0,0,0
LEGARE CHARLES ETIENNE,CAN,2,4.449999999999999,0.02249999999999997,5.824999999999999,0.0006249999999999956,0.0,0.0,10.275,0.125004,0,0,0,1,0,0
LEHTINEN LEO,FIN,2,4.75,0.0024999999999999823,7.966,0.010000000000000106,0.0,0.0,12.716,0.05001,0,1,0,0,0,0
LENBERG JOAKIM,SWE,3,4.766666666666667,0.008888888888888906,8.099666666666666,0.14728155555555555,0.0,0.0,12.866333,0.299248,1,0,0,0,0,0
LENBERG JOAKIM,SWE,3,3.533333333333333,0.03555555555555554,8.155333333333333,0.3565975555555558,0.0,0.0,11.688667,0.676312,0,1,0,0,0,0
LENBERG JOAKIM,SWE,3,4.4,0.0,7.566666666666667,0.3888888888888889,0.0,0.0,11.966667,0.62361,0,0,1,0,0,0
LENBERG JOAKIM,SWE,2,4.4,0.0,6.8995,0.11122224999999994,0.0,0.0,11.2995,0.333501,0,0,0,1,0,0
LENBERG JOAKIM,SWE,3,4.0,0.046666666666666634,7.922,0.30563466666666633,0.0,0.0,11.922,0.338283,0,0,0,0,1,0
LENBERG JOAKIM,SWE,3,4.266666666666667,0.14222222222222217,8.9,0.026666666666666713,0.03333333333333333,0.002222222222222223,13.133333,0.205483,0,0,0,0,0,1
LEON JUSTINE ACE DE,PHI,2,4.1,0.15999999999999992,7.5,0.0899999999999999,0.0,0.0,11.6,0.700001,0,0,1,0,0,0
LEON JUSTINE ACE DE,PHI,2,2.95,0.12249999999999991,6.9495000000000005,0.10017225,1.5,2.25,8.3995,2.1665,0,0,0,1,0,0
LEON JUSTINE ACE DE,PHI,2,4.3,0.04000000000000007,7.3,0.017689000000000003,0.0,0.0,11.6,0.333002,0,0,0,0,1,0
LETELIER LUCIANO MAURICIO,CHI,4,5.675000000000001,0.00187500000000002,7.125,0.46187500000000004,0.05,0.0025000000000000005,12.75,0.708873,1,0,0,0,0,0
LETELIER LUCIANO MAURICIO,CHI,4,5.1,0.12500000000000006,7.46225,0.17666118749999996,0.0,0.0,12.56225,0.629216,0,1,0,0,0,0
LETELIER LUCIANO MAURICIO,CHI,4,4.65,0.08250000000000005,7.31225,0.28773618749999996,0.0,0.0,11.96225,0.555754,0,0,1,0,0,0
LETELIER LUCIANO MAURICIO,CHI,3,5.066666666666666,0.17555555555555558,6.755333333333333,1.2757235555555557,0.0,0.0,11.822,0.756683,0,0,0,1,0,0
LETELIER LUCIANO MAURICIO,CHI,3,4.066666666666666,0.0022222222222222066,8.033,0.03179266666666678,0.0,0.0,12.099667,0.222597,0,0,0,0,1,0
LETELIER LUCIANO MAURICIO,CHI,3,4.8,0.0,8.744333333333334,0.2786495555555557,0.03333333333333333,0.002222222222222223,13.511,0.574887,0,0,0,0,0,1
LEVANTESI MATTEO,ITA,5,5.3,0.044000000000000004,8.106399999999999,0.07266583999999986,0.02,0.0016,13.3864,0.284891,1,0,0,0,0,0
LEVANTESI MATTEO,ITA,10,5.2299999999999995,0.03410000000000005,7.5997,0.8198156100000002,0.0,0.0,12.8297,0.995638,0,1,0,0,0,0
LEVANTESI MATTEO,ITA,15,5.94,0.08106666666666675,8.2552,0.4964153599999998,0.0,0.0,14.1952,0.718072,0,0,1,0,0,0
LEVANTESI MATTEO,ITA,7,4.742857142857143,0.011020408163265289,8.152,0.20727714285714263,0.0,0.0,12.894857,0.384836,0,0,0,0,1,0
LEVANTESI MATTEO,ITA,10,5.160000000000001,0.014400000000000029,8.8131,0.10478628999999992,0.14,0.018399999999999996,13.8331,0.353813,0,0,0,0,0,1
LEVANTESI MATTEO,ITA,4,4.9750000000000005,0.041874999999999996,7.766250000000001,0.31391118750000024,0.0,0.0,12.74125,0.363936,0,0,0,1,0,0
LEWIS HENRY,GBR,2,5.0,0.04000000000000007,7.65,0.010000000000000018,0.15,0.0225,12.5,0.250002,0,0,0,0,0,1
LEWIS JAMIE,GBR,2,5.4,0.0,7.875,0.030625000000000093,0.39999999999999997,0.08999999999999997,12.875,0.125004,1,0,0,0,0,0
LEWIS JAMIE,GBR,2,4.5,0.0,7.025,0.390625,0.0,0.0,11.525,0.625001,0,1,0,0,0,0
LEWIS JAMIE,GBR,2,5.4,0.0,7.65,0.0399999999999999,0.0,0.0,13.05,0.200002,0,0,1,0,0,0
LEWIS JAMIE,GBR,4,6.425000000000001,0.0018749999999999867,7.85825,0.055179187499999914,0.0,0.0,14.28325,0.26295,0,0,0,1,0,0
LEWIS JAMIE,GBR,3,5.0,0.0,8.666666666666666,0.015555555555555605,0.0,0.0,13.666667,0.124726,0,0,0,0,1,0
LIANG TOBY,USA,4,4.925,0.006875000000000006,7.8375,0.4429687499999999,0.0,0.0,12.7625,0.724893,1,0,0,0,0,0
LIANG TOBY,USA,4,4.425,0.05187499999999995,8.6875,0.0954687500000002,0.0,0.0,13.1125,0.134051,0,1,0,0,0,0
LIANG TOBY,USA,4,4.625,0.01687499999999998,8.087499999999999,1.6654687499999992,0.0,0.0,12.7125,1.231044,0,0,1,0,0,0
LIANG TOBY,USA,4,4.425,0.06687500000000003,8.3875,0.11546875000000002,0.0,0.0,12.8125,0.113885,0,0,0,1,0,0
LIANG TOBY,USA,4,4.300000000000001,0.010000000000000018,8.2625,0.03171875000000002,0.0,0.0,12.5625,0.138635,0,0,0,0,1,0
LIANG TOBY,USA,4,4.8999999999999995,0.030000000000000054,8.6375,0.26796875000000037,0.025,0.0018750000000000004,13.5125,0.337964,0,0,0,0,0,1
LIASKINAS ERNESTAS,LTU,2,4.55,0.0024999999999999823,6.4,0.0399999999999999,0.05,0.0025000000000000005,10.9,0.200002,1,0,0,0,0,0
LIASKINAS ERNESTAS,LTU,3,4.0,0.7466666666666667,8.511000000000001,0.2315086666666668,0.0,0.0,12.511,0.699364,0,0,0,0,0,1
LIDBECK FILIP,SWE,4,5.7,0.0,7.89975,0.22891118750000017,0.1,0.015,13.49975,0.560234,1,0,0,0,0,0
LIDBECK FILIP,SWE,4,4.6,0.36000000000000015,9.0915,0.004672249999999991,0.0,0.0,13.6915,0.62823,0,0,0,0,0,1
LIEW ZAC,SIN,2,4.5,0.04000000000000007,7.583,0.02249999999999997,0.0,0.0,12.083,0.350001,1,0,0,0,0,0
LIEW ZAC,SIN,2,3.3,0.03999999999999998,7.4830000000000005,0.047089000000000034,0.0,0.0,10.783,0.417001,0,1,0,0,0,0
LIEW ZAC,SIN,2,3.55,0.0025000000000000044,7.3835,0.0069722499999999845,0.0,0.0,10.9335,0.033515,0,0,1,0,0,0
LIEW ZAC,SIN,2,4.5,0.0,6.8999999999999995,1.6899999999999995,0.0,0.0,11.4,1.3,0,0,0,1,0,0
LIEW ZAC,SIN,2,3.55,0.0025000000000000044,7.683,0.12249999999999975,0.0,0.0,11.233,0.300002,0,0,0,0,1,0
LIN GUAN YI,TPE,7,5.242857142857143,0.028163265306122454,7.704571428571429,1.067363387755102,0.0,0.0,12.947429,1.185216,1,0,0,0,0,0
LIN GUAN YI,TPE,5,4.040000000000001,0.33840000000000015,7.686400000000001,2.0159530400000003,0.0,0.0,11.7264,1.991241,0,1,0,0,0,0
LIN GUAN YI,TPE,5,4.88,0.09759999999999995,7.486400000000001,0.9980730400000001,0.0,0.0,12.3664,1.252426,0,0,1,0,0,0
LIN GUAN YI,TPE,4,4.775,0.031875000000000084,7.90825,0.29999318750000015,0.0,0.0,12.68325,0.37038,0,0,0,1,0,0
LIN GUAN YI,TPE,20,5.890000000000001,0.0029000000000000115,8.24055,0.04190754750000008,0.0,0.0,14.13055,0.207677,0,0,0,0,1,0
LIN GUAN YI,TPE,2,5.0,0.04000000000000007,8.933,0.0044890000000000225,0.0,0.0,13.933,0.267002,0,0,0,0,0,1
LINDLBAUER JAKOB,AUT,2,4.3,0.04000000000000007,7.8,0.0899999999999999,0.0,0.0,12.1,0.100005,0,0,0,1,0,0
LIPIS TROY,USA,3,5.8,0.04666666666666669,6.916666666666667,0.12388888888888878,0.0,0.0,12.716667,0.192933,0,0,0,0,1,0
LIUBIMOV ILIA,ISR,12,5.041666666666667,0.044097222222222156,8.076333333333332,0.4164630555555555,0.0,0.0,13.118,0.660808,0,0,1,0,0,0
LIUBIMOV ILIA,ISR,14,4.728571428571428,0.043469387755102,7.799857142857142,0.4403365510204079,0.0,0.0,12.528429,0.815879,0,1,0,0,0,0
LIUBIMOV ILIA,ISR,13,5.661538461538461,0.030059171597633137,7.64223076923077,0.4053815621301775,0.0,0.0,13.303769,0.735881,0,0,0,1,0,0
LIUBIMOV ILIA,ISR,5,5.0,0.0,7.9597999999999995,0.22239735999999977,0.0,0.0,12.9598,0.471591,1,0,0,0,0,0
LIUBIMOV ILIA,ISR,5,4.24,0.02240000000000004,8.043000000000001,0.20045119999999983,0.0,0.0,12.283,0.502685,0,0,0,0,1,0
LIUBIMOV ILIA,ISR,5,4.8,0.0,9.0698,0.027996960000000036,0.02,0.0016,13.8498,0.168493,0,0,0,0,0,1
LOGAN ADAM,GBR,2,4.6,0.3600000000000001,7.916499999999999,0.01357224999999996,0.0,0.0,12.5165,0.716501,0,0,0,0,0,1
LOOS RILEY,USA,12,5.766666666666667,0.02055555555555556,7.95825,0.1749440208333333,0.016666666666666666,0.0013888888888888892,13.70825,0.429112,1,0,0,0,0,0
LOOS RILEY,USA,9,5.388888888888889,0.09209876543209877,8.18888888888889,0.4276543209876542,0.0,0.0,13.577778,0.640795,0,0,1,0,0,0
LOOS RILEY,USA,10,5.49,0.06490000000000003,7.3,0.48550000000000004,0.0,0.0,12.79,0.633562,0,0,0,1,0,0
LOOS RILEY,USA,12,5.666666666666668,0.0022222222222222465,8.35,0.040000000000000056,0.0,0.0,14.016667,0.211479,0,0,0,0,1,0
LOOS RILEY,USA,9,5.233333333333333,0.05111111111111112,7.58511111111111,0.3035289876543211,0.0,0.0,12.818444,0.491065,0,1,0,0,0,0
LOOS RILEY,USA,8,5.6,0.0,8.7,0.0543749999999999,0.025,0.0018750000000000006,14.275,0.25249,0,0,0,0,0,1
LOPEZ CESAR,ECU,2,4.45,0.0024999999999999823,7.4665,0.40132224999999966,0.0,0.0,11.9165,0.583501,1,0,0,0,0,0
LOPEZ CESAR,ECU,2,4.6,0.0,8.05,0.02249999999999984,0.0,0.0,12.65,0.150003,0,1,0,0,0,0
LOPEZ CESAR,ECU,2,4.85,0.02249999999999997,6.616,0.12250000000000005,0.0,0.0,11.466,0.200002,0,0,1,0,0,0
LOPEZ CESAR,ECU,2,3.7,0.009999999999999974,7.133,0.0899999999999999,0.0,0.0,10.833,0.400001,0,0,0,1,0,0
LOPEZ CESAR,ECU,2,4.7,0.0,8.350000000000001,0.0024999999999999823,0.0,0.0,13.05,0.05001,0,0,0,0,1,0
LOPEZ CESAR,ECU,2,4.8,0.0,8.2,0.24999999999999956,0.15,0.0225,12.85,0.650001,0,0,0,0,0,1
LOPEZ JORGE VEGA,GUA,2,5.6,0.0399999999999999,7.225,0.1806250000000002,0.1,0.010000000000000002,12.725,0.525001,1,0,0,0,0,0
LOPEZ JORGE VEGA,GUA,4,5.3,0.029999999999999923,8.4875,0.16671874999999992,0.125,0.011875,13.6625,0.343467,0,0,0,0,0,1
LOPEZ JOSE,PUR,5,4.98,0.04560000000000004,7.433,0.9425111999999995,0.1,0.040000000000000015,12.313,0.97781,1,0,0,0,0,0
LOPEZ JOSE,PUR,6,4.766666666666667,0.015555555555555566,7.447166666666667,0.33284013888888875,0.0,0.0,12.213833,0.652667,0,1,0,0,0,0
LOPEZ JOSE,PUR,5,4.64,0.018399999999999982,8.183,0.005571199999999979,0.0,0.0,12.823,0.133762,0,0,1,0,0,0
LOPEZ JOSE,PUR,5,4.4799999999999995,0.013599999999999982,7.1232,0.8007529600000003,0.0,0.0,11.6032,0.937316,0,0,0,1,0,0
LOPEZ JOSE,PUR,6,5.216666666666667,0.011388888888888872,7.4526666666666666,0.19890222222222223,0.0,0.0,12.669333,0.438714,0,0,0,0,1,0
LOPEZ JOSE,PUR,11,5.200000000000001,7.888609052210118e-31,8.063454545454546,0.15703624793388438,0.1272727272727273,0.012892561983471072,13.136182,0.447671,0,0,0,0,0,1
LOPEZ MARTINEZ JOSE ANTONIO,PUR,2,4.699999999999999,0.010000000000000018,7.416499999999999,0.6138722499999995,0.0,0.0,12.1165,0.883501,1,0,0,0,0,0
LOPEZ MARTINEZ JOSE ANTONIO,PUR,2,4.8,0.0,6.6165,0.7805722500000003,0.0,0.0,11.4165,0.883501,0,0,1,0,0,0
LOPEZ MARTINEZ JOSE ANTONIO,PUR,2,4.15,0.12250000000000005,5.4,1.7768889999999993,1.5,2.25,8.05,3.183,0,0,0,1,0,0
LOPEZ MARTINEZ JOSE ANTONIO,PUR,2,5.3,0.0,7.8335,0.01782224999999993,0.0,0.0,13.1335,0.133504,0,0,0,0,1,0
LUNA FABIAN,MEX,3,5.2,0.0,8.355333333333332,0.15419755555555528,0.06666666666666667,0.0022222222222222227,13.488667,0.345541,0,0,0,0,0,1
LYNN CAMERON,GBR,7,5.557142857142858,0.01673469387755101,7.223714285714286,0.28608848979591844,0.028571428571428574,0.002040816326530612,12.752286,0.60562,1,0,0,0,0,0
LYNN CAMERON,GBR,8,4.625,0.041875,7.943750000000001,0.4033984375000002,0.0,0.0,12.56875,0.759498,0,1,0,0,0,0
LYNN CAMERON,GBR,7,5.085714285714286,0.06979591836734686,7.95,0.269285714285714,0.0,0.0,13.035714,0.434836,0,0,1,0,0,0
LYNN CAMERON,GBR,6,4.933333333333334,0.04555555555555547,6.808333333333333,1.660347222222222,0.0,0.0,11.741667,1.38877,0,0,0,1,0,0
LYNN CAMERON,GBR,3,4.333333333333333,0.015555555555555545,8.683333333333334,0.0005555555555555319,0.0,0.0,13.016667,0.102745,0,0,0,0,1,0
LYNN CAMERON,GBR,8,4.949999999999999,0.03750000000000007,8.829125,0.22883785937499998,0.0625,0.00984375,13.716625,0.584025,0,0,0,0,0,1
MACCHIATI MARIO,ITA,7,4.914285714285714,0.006938775510204091,8.064142857142857,0.017477836734693834,0.0,0.0,12.978429,0.143773,0,1,0,0,0,0
MACCHIATI MARIO,ITA,10,5.680000000000001,0.03360000000000004,8.406400000000001,0.21292363999999986,0.0,0.0,14.0864,0.349543,0,0,1,0,0,0
MACCHIATI MARIO,ITA,8,5.512499999999999,0.04359375,7.531124999999999,0.7018771093749999,0.0,0.0,13.043625,1.006923,0,0,0,1,0,0
MACCHIATI MARIO,ITA,5,5.54,0.006400000000000012,7.9396,0.03788983999999998,0.16,0.0264,13.3196,0.227497,1,0,0,0,0,0
MACCHIATI MARIO,ITA,4,4.7,0.0,8.495750000000001,0.02172918749999997,0.0,0.0,13.19575,0.147412,0,0,0,0,1,0
MACCHIATI MARIO,ITA,5,5.2,0.0,8.969800000000001,0.26459696000000005,0.06000000000000001,0.0024000000000000002,14.1098,0.54042,0,0,0,0,0,1
MACCHINI CARLO,ITA,13,6.038461538461538,0.03928994082840236,7.920307692307693,0.3027928284023669,0.0,0.0,13.958769,0.487756,0,1,0,0,0,0
MACCHINI CARLO,ITA,5,5.02,0.04559999999999995,7.379599999999999,1.5371618400000004,0.0,0.0,12.3996,1.302651,0,0,0,1,0,0
MAEDA KOKI,JPN,2,5.8,0.0,8.5665,0.004422249999999941,0.05,0.0025000000000000005,14.3165,0.116504,1,0,0,0,0,0
MAEDA KOKI,JPN,4,5.9,0.0,8.541500000000001,0.05132225000000004,0.0,0.0,14.4415,0.226546,0,0,1,0,0,0
MAEDA KOKI,JPN,2,5.9,0.0399999999999999,7.5665,0.07102225000000009,0.0,0.0,13.4665,0.466501,0,0,0,1,0,0
MAEDA KOKI,JPN,2,5.45,0.0024999999999999823,8.0665,0.004422249999999941,0.0,0.0,13.5165,0.01653,0,0,0,0,1,0
MAGALHAES IGOR,CAY,2,3.55,0.0025000000000000044,6.875,0.030624999999999937,0.15,0.0225,10.275,0.075007,1,0,0,0,0,0
MAGALHAES IGOR,CAY,2,3.2,0.0,7.6000000000000005,0.20250000000000015,0.0,0.0,10.8,0.450001,0,1,0,0,0,0
MAGALHAES IGOR,CAY,2,3.6,0.0,8.024999999999999,0.18062499999999984,0.0,0.0,11.625,0.425001,0,0,1,0,0,0
MAGALHAES IGOR,CAY,2,2.75,0.0625,5.85,0.15999999999999992,0.0,0.0,8.6,0.650001,0,0,0,1,0,0
MAGALHAES IGOR,CAY,2,2.5999999999999996,0.48999999999999994,6.525,1.1556249999999995,1.65,2.7224999999999997,7.475,3.425,0,0,0,0,1,0
MAGALHAES IGOR,CAY,2,4.0,0.0,9.0,0.009999999999999929,0.15,0.0225,12.85,0.05001,0,0,0,0,0,1
MAMENOV ROMAN,KAZ,3,3.9,0.25999999999999984,7.133333333333333,0.8172222222222226,0.0,0.0,11.033333,1.412052,0,1,0,0,0,0
MAMENOV ROMAN,KAZ,4,4.9,0.0,8.433250000000001,0.027066687499999968,0.0,0.0,13.33325,0.164523,0,0,1,0,0,0
MAMENOV ROMAN,KAZ,4,4.125,0.011874999999999991,8.504,0.06445349999999989,0.0,0.0,12.629,0.284832,0,0,0,0,1,0
MAMENOV ROMAN,KAZ,3,5.133333333333333,0.09555555555555555,6.166333333333334,0.4092815555555555,0.3333333333333333,0.04222222222222222,10.966333,0.613201,1,0,0,0,0,0
MAMENOV ROMAN,KAZ,2,3.95,0.0625,7.666499999999999,0.28462224999999963,0.0,0.0,11.6165,0.783501,0,0,0,1,0,0
MANIVONG EVAN,USA,3,5.599999999999999,7.888609052210118e-31,8.116666666666667,0.13722222222222227,0.03333333333333333,0.002222222222222223,13.683333,0.342379,1,0,0,0,0,0
MANIVONG EVAN,USA,3,4.666666666666667,0.008888888888888904,8.266666666666667,0.22388888888888925,0.0,0.0,12.933333,0.520151,0,1,0,0,0,0
MANIVONG EVAN,USA,3,4.233333333333333,0.2822222222222223,7.0,1.1449999999999998,1.0,2.0,10.233333,2.94741,0,0,0,1,0,0
MANIVONG EVAN,USA,3,5.2,0.0,9.0,0.06499999999999989,0.03333333333333333,0.002222222222222223,14.166667,0.271827,0,0,0,0,0,1
MAOUDJ AHMED ANIS,ALG,2,4.6,0.3600000000000001,9.0165,0.00027224999999999136,0.0,0.0,13.6165,0.616501,0,0,0,0,0,1
MARAGHY AHMED EL,EGY,4,5.35,0.02249999999999997,7.666499999999999,0.27496674999999987,0.0,0.0,13.0165,0.642275,0,1,0,0,0,0
MARC RAZVAN DENIS,ROU,3,5.533333333333334,0.008888888888888826,7.477666666666667,0.10766422222222242,0.06666666666666667,0.00888888888888889,12.944333,0.415771,1,0,0,0,0,0
