New_LN_FN,LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
NUNEZ ZACHARY,NUNEZ,Zachary,m,USA,2026-08-27,2023 U.S. Championships,final,"San Jose, CA",PH,,5.9,6.1,0.0,12.0
NUNEZ ZACHARY,NUNEZ,Zachary,m,USA,2026-08-27,2023 U.S. Championships,qual,"San Jose, CA",VT,,5.2,7.75,0.1,12.85
NUNEZ ZACHARY,NUNEZ,Zachary,m,USA,2026-08-27,2023 U.S. Championships,final,"San Jose, CA",VT,,5.2,8.55,0.0,13.75
NUÑEZ ISAAC,NUÑEZ,Isaac,m,MEX,2007-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",FX,12.0,5.3,8.25,0.1,13.45
NUÑEZ ISAAC,NUÑEZ,Isaac,m,MEX,2007-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",PB,14.0,5.8,7.1,0.0,12.9
NUÑEZ ISAAC,NUÑEZ,Isaac,m,MEX,2007-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",PH,14.0,5.0,7.75,0.0,12.75
NUÑEZ ISAAC,NUÑEZ,Isaac,m,MEX,2007-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",SR,9.0,4.4,8.0,0.0,12.4
NUÑEZ ISAAC,NUÑEZ,Isaac,m,MEX,2007-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",VT1,9.0,4.8,9.1,0.0,13.9
NUÑEZ ISAAC,NUÑEZ,Isaac,m,MEX,2007-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",VT2,9.0,4.0,9.35,0.0,13.35
NUÑEZ ISAAC,NUÑEZ,Isaac,m,MEX,,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",FX,13.0,5.2,8.0,0.0,13.2
NUÑEZ ISAAC,NUÑEZ,Isaac,m,MEX,,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",HB,7.0,5.2,6.6,0.0,11.8
NUÑEZ ISAAC,NUÑEZ,Isaac,m,MEX,,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",HB,5.0,5.0,8.35,0.0,13.35
NUÑEZ ISAAC,NUÑEZ,Isaac,m,MEX,,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",PH,29.0,4.4,6.65,0.0,11.05
NUÑEZ ISAAC,NUÑEZ,Isaac,m,MEX,,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",SR,18.0,4.4,7.65,0.0,12.05
NUÑEZ ISAAC,NUÑEZ,Isaac,m,MEX,,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",VT1,10.0,4.8,9.0,0.1,13.7
NUÑEZ ISAAC,NUÑEZ,Isaac,m,MEX,,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",VT2,10.0,4.0,8.95,0.1,12.85
NYAMDORJ UYANGA UNDRAKH,NYAMDORJ,Uyanga-Undrakh,w,MGL,2010-06-18,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,BB,50.0,2.5,2.866,0.0,5.366
O DRISCOLL ABERDEEN,O-DRISCOLL,Aberdeen,w,BEL,2011-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,15.0,5.0,7.833,0.0,12.833
O DRISCOLL ABERDEEN,O-DRISCOLL,Aberdeen,w,BEL,2011-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,32.0,4.2,8.933,0.0,13.133
O FLAHERTY SOPHIE,O-FLAHERTY,Sophie,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,20.0,4.7,7.1,0.0,11.8
O HARA MILLI DE,O-HARA,Milli De,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,38.0,4.0,6.05,0.0,10.05
O HARA MILLI DE,O-HARA,Milli De,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,27.0,4.1,7.15,0.0,11.25
O HARA MILLI DE,O-HARA,Milli De,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,24.0,3.6,7.65,0.0,11.25
O HARA MILLI DE,O-HARA,Milli De,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,38.0,3.2,8.5,0.1,11.6
O DRISCOL ABERDEEN,O-DRISCOL,Aberdeen,w,BEL,2017-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,40.0,4.0,6.1,0.0,10.1
O DRISCOL ABERDEEN,O-DRISCOL,Aberdeen,w,BEL,2017-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,7.0,5.0,7.85,0.0,12.85
O DRISCOL ABERDEEN,O-DRISCOL,Aberdeen,w,BEL,2017-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,25.0,4.2,8.75,0.0,12.95
OCHANA THEO AMARI,OCHANA,Theo Amari,m,GBR,2024-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,21.0,4.7,8.0,0.0,12.7
OCHANA THEO AMARI,OCHANA,Theo Amari,m,GBR,2024-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",HB,31.0,2.5,7.65,0.0,10.15
OCHANA THEO AMARI,OCHANA,Theo Amari,m,GBR,2024-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",PB,30.0,3.35,6.85,0.0,10.2
OCHANA THEO AMARI,OCHANA,Theo Amari,m,GBR,2024-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",PH,18.0,4.0,7.0,0.0,11.0
OCHANA THEO AMARI,OCHANA,Theo Amari,m,GBR,2024-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",SR,25.0,3.8,8.35,0.0,12.15
OCHANA THEO AMARI,OCHANA,Theo Amari,m,GBR,2024-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,24.0,4.0,9.2,0.0,13.2
OCHANA THEO AMARI,OCHANA,Theo Amari,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,11.0,4.6,8.2,0.0,12.8
OCHANA THEO AMARI,OCHANA,Theo Amari,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,17.0,3.2,8.95,0.0,12.15
OCHANA THEO AMARI,OCHANA,Theo Amari,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,27.0,3.9,7.95,0.0,11.85
OCHANA THEO AMARI,OCHANA,Theo Amari,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,14.0,4.0,8.25,0.0,12.25
OCHANA THEO AMARI,OCHANA,Theo Amari,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,15.0,4.1,8.7,0.0,12.8
OCHANA THEO AMARI,OCHANA,Theo Amari,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,26.0,4.0,9.3,0.1,13.2
OCHIRSUKH JAVZANDOLGOR,OCHIRSUKH,Javzandolgor,w,MGL,2010-06-18,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,BB,29.0,3.9,7.266,0.0,11.166
OCHIRSUKH JAVZANDOLGOR,OCHIRSUKH,Javzandolgor,w,MGL,2010-06-18,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,FX,34.0,4.0,7.533,0.2,11.333
OCHIRSUKH JAVZANDOLGOR,OCHIRSUKH,Javzandolgor,w,MGL,2010-06-18,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,UB,37.0,1.3,8.466,0.0,9.766
OCONNELL INNS JORDEN,OCONNELL-INNS,Jorden,m,NZL,,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PB,29.0,4.4,8.15,0.0,12.55
OCONNELL INNS JORDEN,OCONNELL-INNS,Jorden,m,NZL,,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PH,9.0,5.6,7.6,0.0,13.2
OCONNELL INNS JORDEN,OCONNELL-INNS,Jorden,m,NZL,,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",hb,33.0,3.6,7.0,0.0,10.6
ODDEN MAXWELL,ODDEN,Maxwell,m,USA,2004-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,44.0,5.0,7.4,0.0,12.4
ODDEN MAXWELL,ODDEN,Maxwell,m,USA,2004-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",HB,9.0,4.6,8.8,0.0,13.4
ODDEN MAXWELL,ODDEN,Maxwell,m,USA,2004-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,32.0,4.7,8.55,0.0,13.25
ODDEN MAXWELL,ODDEN,Maxwell,m,USA,2004-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PH,45.0,3.4,7.95,0.0,11.35
ODDEN MAXWELL,ODDEN,Maxwell,m,USA,2004-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",SR,24.0,4.0,9.0,0.0,13.0
ODDEN MAXWELL,ODDEN,Maxwell,m,USA,2004-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,40.0,4.8,8.85,0.0,13.65
OGIEGLO ADA,OGIEGLO,Ada,w,POL,,2022 Baku World Cup,qual,"Baku, Azerbaijan",BB,33.0,3.1,6.166,0.1,9.166
OGIEGLO ADA,OGIEGLO,Ada,w,POL,,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,21.0,4.0,7.0,0.0,11.0
OGIEGLO ADA,OGIEGLO,Ada,w,POL,2024-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",FX,8.0,4.1,7.5,0.0,11.6
OGIEGLO ADA,OGIEGLO,Ada,w,POL,2024-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",FX,5.0,4.3,7.433,0.0,11.733
OGIEGLO ADA,OGIEGLO,Ada,w,POL,,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",BB,17.0,4.0,6.8,0.1,10.7
OGIEGLO ADA,OGIEGLO,Ada,w,POL,,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",FX,12.0,4.3,6.633,0.0,10.933
OH SOSEON,OH,Soseon,w,KOR,2024-09-29,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",BB,25.0,4.9,6.533,0.0,11.433
OH SOSEON,OH,Soseon,w,KOR,2024-09-29,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,19.0,4.7,7.2,0.0,11.9
OH SOSEON,OH,Soseon,w,KOR,2024-09-29,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",UB,22.0,5.0,5.4,0.0,10.4
OJALA ROSANNA,OJALA,Rosanna,w,FIN,2008-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",UB,26.0,4.7,4.333,0.0,9.033
OJALA ROSANNA,OJALA,Rosanna,w,FIN,2025-05-28,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",UB,15.0,4.5,6.366,0.0,10.866
OKA SHINNOSUKE,OKA,Shinnosuke,m,JPN,2010-06-18,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,FX,5.0,5.9,8.4,0.2,14.1
OKA SHINNOSUKE,OKA,Shinnosuke,m,JPN,2010-06-18,2023 10th Senior Artistic Gymnastics Asian Championships,final,Singapore,FX,6.0,5.9,8.433,0.4,13.933
OKA SHINNOSUKE,OKA,Shinnosuke,m,JPN,2010-06-18,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,HB,5.0,5.5,8.7,0.0,14.2
OKA SHINNOSUKE,OKA,Shinnosuke,m,JPN,2010-06-18,2023 10th Senior Artistic Gymnastics Asian Championships,final,Singapore,HB,2.0,5.5,8.866,0.0,14.366
OKA SHINNOSUKE,OKA,Shinnosuke,m,JPN,2010-06-18,2023 10th Senior Artistic Gymnastics Asian Championships,final,Singapore,PB,2.0,6.4,8.733,0.0,15.133
OKA SHINNOSUKE,OKA,Shinnosuke,m,JPN,2010-06-18,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,PB,2.0,6.4,8.6,0.0,15.0
OKA SHINNOSUKE,OKA,Shinnosuke,m,JPN,2010-06-18,2023 10th Senior Artistic Gymnastics Asian Championships,final,Singapore,PH,5.0,5.8,8.6,0.0,14.4
OKA SHINNOSUKE,OKA,Shinnosuke,m,JPN,2010-06-18,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,PH,5.0,5.8,8.766,0.0,14.566
OKA SHINNOSUKE,OKA,Shinnosuke,m,JPN,2010-06-18,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,SR,6.0,5.7,8.166,0.0,13.866
OKA SHINNOSUKE,OKA,Shinnosuke,m,JPN,2010-06-18,2023 10th Senior Artistic Gymnastics Asian Championships,final,Singapore,SR,6.0,5.6,8.366,0.0,13.966
OKAMURA MANA,OKAMURA,Mana,w,JPN,2023-02-26,2023 Cottbus World Cup,final,"Cottbus, Germany",BB,1.0,5.7,8.433,0.0,14.133
OKAMURA MANA,OKAMURA,Mana,w,JPN,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",BB,1.0,5.7,7.966,0.0,13.666
OKAMURA MANA,OKAMURA,Mana,w,JPN,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",UB,13.0,5.4,6.9,0.0,12.3
OKAMURA MANA,OKAMURA,Mana,w,JPN,2024-09-29,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",BB,1.0,5.7,8.266,0.0,13.966
OKAMURA MANA,OKAMURA,Mana,w,JPN,2024-09-29,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",BB,3.0,5.5,7.866,0.0,13.366
OKAMURA MANA,OKAMURA,Mana,w,JPN,2024-09-29,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",BB,1.0,5.8,8.133,0.0,13.933
OKAMURA MANA,OKAMURA,Mana,w,JPN,2024-09-29,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",FX,4.0,5.0,7.7,0.0,12.7
OKAMURA MANA,OKAMURA,Mana,w,JPN,2024-09-29,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,5.0,5.2,7.933,0.0,13.133
OKAMURA MANA,OKAMURA,Mana,w,JPN,2024-09-29,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",FX,3.0,5.0,8.066,0.0,13.066
OKAMURA MANA,OKAMURA,Mana,w,JPN,2024-09-29,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",UB,8.0,4.9,6.3,0.0,11.2
OKAMURA MANA,OKAMURA,Mana,w,JPN,2024-09-29,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",UB,8.0,5.2,7.733,0.0,12.933
OKAMURA MANA,OKAMURA,Mana,w,JPN,2024-09-29,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",UB,3.0,5.3,7.733,0.0,13.033
OKAMURA MANA,OKAMURA,Mana,w,JPN,2024-09-29,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",VT,3.0,4.4,8.466,0.0,12.866
OLAFSSON DAGUR KARI,OLAFSSON,Dagur,m,ISL,2008-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",PB,15.0,4.7,8.6,0.0,13.3
OLAFSSON DAGUR KARI,OLAFSSON,Dagur,m,ISL,2008-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",PH,15.0,5.0,8.15,0.0,13.15
OLAFSSON DAGUR KARI,OLAFSSON,Dagur Kari,m,ISL,,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,86.0,5.0,7.533,0.0,12.533
OLAFSSON DAGUR KARI,OLAFSSON,Dagur Kari,m,ISL,2011-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,116.0,4.4,7.466,0.1,11.766
OLAFSSON DAGUR KARI,OLAFSSON,Dagur Kari,m,ISL,2011-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",HB,58.0,4.0,8.633,0.0,12.633
OLAFSSON DAGUR KARI,OLAFSSON,Dagur Kari,m,ISL,2011-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PB,62.0,4.7,8.3,0.0,13.0
OLAFSSON DAGUR KARI,OLAFSSON,Dagur Kari,m,ISL,2011-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PH,45.0,4.6,8.333,0.0,12.933
OLAFSSON DAGUR KARI,OLAFSSON,Dagur Kari,m,ISL,2011-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",SR,118.0,3.8,8.033,0.0,11.833
OLAFSSON DAGUR KARI,OLAFSSON,Dagur Kari,m,ISL,2011-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,90.0,4.8,8.7,0.1,13.4
OLENOVA ARINA,OLENOVA,Arina,w,LAT,2011-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,107.0,4.1,5.366,0.0,9.466
OLENOVA ARINA,OLENOVA,Arina,w,LAT,2011-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,80.0,4.2,7.233,0.0,11.433
OLENOVA ARINA,OLENOVA,Arina,w,LAT,2011-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,115.0,3.2,4.966,0.0,8.166
OLENOVA ARINA,OLENOVA,Arina,w,LAT,2011-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,82.0,3.6,8.566,0.0,12.166
OLENOVA ARINA,OLENOVA,Arina,w,LAT,2011-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,23.0,3.6,8.566,0.0,12.166
OLENOVA ARINA,OLENOVA,Arina,w,LAT,2011-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT2,23.0,3.4,8.466,0.0,11.866
OLENOVA ARINA,OLENOVA,Arina,w,LAT,2001-08-05,2023 FISU World University Games,qual,"Chengdu, China",BB,44.0,3.6,5.666,0.0,9.266
OLENOVA ARINA,OLENOVA,Arina,w,LAT,2001-08-05,2023 FISU World University Games,qual,"Chengdu, China",FX,35.0,4.0,7.033,0.0,11.033
OLENOVA ARINA,OLENOVA,Arina,w,LAT,2001-08-05,2023 FISU World University Games,qual,"Chengdu, China",UB,42.0,1.9,7.166,0.0,9.066
OLENOVA ARINA,OLENOVA,Arina,w,LAT,2001-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT1,28.0,3.6,8.6,0.0,12.2
OLENOVA ARINA,OLENOVA,Arina,w,LAT,2001-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT1,16.0,3.6,8.6,0.0,12.2
OLENOVA ARINA,OLENOVA,Arina,w,LAT,2001-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT2,16.0,3.4,8.3,0.0,11.7
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2015-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,20.0,4.8,8.333,0.0,13.133
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2015-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",HB,51.0,2.4,7.8,4.0,6.2
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2015-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",PB,39.0,4.3,7.667,0.0,11.967
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2015-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",SR,30.0,4.3,7.867,0.0,12.167
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2015-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",VT1,10.0,5.6,9.333,0.0,14.933
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2015-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",VT2,10.0,4.8,8.067,0.0,12.867
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2009-03-12,2023 Baku World Cup,final,"Baku, Azerbaijan",VT1,4.0,5.6,9.433,0.0,15.033
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2009-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT1,1.0,5.6,9.266,0.0,14.866
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2009-03-12,2023 Baku World Cup,final,"Baku, Azerbaijan",VT2,4.0,5.6,8.266,0.1,13.766
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2009-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT2,1.0,5.6,9.433,0.0,15.033
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2023-02-26,2023 Cottbus World Cup,final,"Cottbus, Germany",VT1,2.0,5.6,9.466,0.0,15.066
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT1,6.0,5.6,9.566,0.0,15.166
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2023-02-26,2023 Cottbus World Cup,final,"Cottbus, Germany",VT2,2.0,5.6,9.3,0.0,14.9
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT2,6.0,5.6,8.033,0.0,13.633
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2001-03-04,2023 Doha World Cup,final,"Doha, Qatar",VT1,8.0,5.6,8.233,0.0,13.833
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2001-03-04,2023 Doha World Cup,qual,"Doha, Qatar",VT1,6.0,5.6,8.666,0.3,13.966
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2001-03-04,2023 Doha World Cup,final,"Doha, Qatar",VT2,8.0,5.6,7.933,0.3,13.233
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2001-03-04,2023 Doha World Cup,qual,"Doha, Qatar",VT2,6.0,5.6,9.033,0.0,14.633
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2024-09-29,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",VT1,2.0,5.6,9.333,0.0,14.933
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2024-09-29,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT1,2.0,5.6,9.266,0.0,14.866
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2024-09-29,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",VT2,2.0,5.6,9.033,0.0,14.633
OLFATI MAHDI,OLFATI,Mahdi,m,IRI,2024-09-29,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT2,2.0,5.6,8.966,0.3,14.266
OLIVEIRA LORRANE,OLIVEIRA,Lorrane,w,BRA,,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,36.0,5.6,7.633,0.0,13.233
OLIVEIRA LORRANE,OLIVEIRA,Lorrane,w,BRA,,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",UB,,5.6,7.6,0.0,13.2
OLIVEIRA LORRANE,OLIVEIRA,Lorrane,w,BRA,,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",VT,,4.2,8.933,0.0,13.133
OLIVEIRA LORRANE,OLIVEIRA,Lorrane,w,BRA,,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,90.0,4.2,8.466,0.0,12.666
OLIVEIRA LORRANE,OLIVEIRA,Lorrane,w,BRA,2024-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",BB,24.0,4.9,6.55,0.1,11.35
OLIVEIRA LORRANE,OLIVEIRA,Lorrane,w,BRA,2024-09-25,2022 Paris World Challenge Cup,final,"Paris, France",UB,7.0,5.4,7.55,0.0,12.95
OLIVEIRA LORRANE,OLIVEIRA,Lorrane,w,BRA,2024-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",UB,4.0,5.6,8.0,0.0,13.6
OLIVEIRA LORRANE,OLIVEIRA,Lorrane,w,BRA,,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,88.0,5.6,6.733,0.3,12.033
OLIVEIRA LORRANE,OLIVEIRA,Lorrane,w,BRA,,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",UB,,5.6,7.566,0.0,13.166
OLIVEIRA LORRANE,OLIVEIRA,Lorrane,w,BRA,2008-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",BB,20.0,5.1,6.066,0.1,11.066
OLIVEIRA LORRANE,OLIVEIRA,Lorrane,w,BRA,2008-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,18.0,4.9,6.6,0.1,11.4
OLIVEIRA LORRANE,OLIVEIRA,Lorrane,w,BRA,2008-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia",UB,4.0,5.5,7.366,0.0,12.866
OLIVEIRA LORRANE,OLIVEIRA,Lorrane,w,BRA,2008-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",UB,4.0,5.5,7.8,0.0,13.3
ONDER AHMET,ONDER,Ahmet,m,TUR,,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,29.0,5.7,8.1,0.0,13.8
ONDER AHMET,ONDER,Ahmet,m,TUR,,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,104.0,4.6,7.466,0.0,12.066
ONDER AHMET,ONDER,Ahmet,m,TUR,,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,129.0,4.8,5.166,0.0,9.966
ONDER AHMET,ONDER,Ahmet,m,TUR,,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,59.0,4.8,9.066,0.0,13.866
ONDER AHMET,ONDER,Ahmet,m,TUR,2018-08-21,2022 Senior European Championships,final,"Munich, Germany",FX,8.0,5.8,7.033,0.0,12.833
ONDER AHMET,ONDER,Ahmet,m,TUR,2018-08-21,2022 Senior European Championships,qual,"Munich, Germany",FX,5.0,5.8,8.566,0.1,14.266
ONDER AHMET,ONDER,Ahmet,m,TUR,2018-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,17.0,5.2,8.9,0.1,14.0
ONDER AHMET,ONDER,Ahmet,m,TUR,2018-08-21,2022 Senior European Championships,final,"Munich, Germany",HB,8.0,5.5,6.866,0.0,12.366
ONDER AHMET,ONDER,Ahmet,m,TUR,2018-08-21,2022 Senior European Championships,qual,"Munich, Germany",HB,2.0,5.9,8.333,0.0,14.233
ONDER AHMET,ONDER,Ahmet,m,TUR,2018-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,21.0,5.5,7.1,0.0,12.6
ONDER AHMET,ONDER,Ahmet,m,TUR,2018-08-21,2022 Senior European Championships,final,"Munich, Germany",PB,6.0,6.2,8.166,0.0,14.366
ONDER AHMET,ONDER,Ahmet,m,TUR,2018-08-21,2022 Senior European Championships,qual,"Munich, Germany",PB,7.0,6.6,8.066,0.0,14.666
ONDER AHMET,ONDER,Ahmet,m,TUR,2018-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",PB,24.0,5.8,6.733,0.0,12.533
ONDER AHMET,ONDER,Ahmet,m,TUR,2018-08-21,2022 Senior European Championships,qual,"Munich, Germany",PH,24.0,5.5,8.0,0.0,13.5
ONDER AHMET,ONDER,Ahmet,m,TUR,2018-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,21.0,5.3,7.033,0.0,12.333
